Ord_ID;Prod_ID
654;19
655;7
655;20
655;59
655;40
655;29
655;14
655;14
656;62
656;17
656;65
656;64
656;15
656;61
656;44
656;39
656;57
656;45
656;13
656;51
656;33
657;44
657;44
657;9
657;7
657;42
657;54
657;49
657;47
657;1
657;37
657;1
657;8
658;27
658;54
658;21
658;45
658;51
658;22
658;38
659;9
659;59
659;17
659;7
659;20
659;25
659;29
659;34
659;39
659;8
660;26
660;17
660;42
660;25
660;42
660;25
660;4
660;17
660;34
660;52
660;1
660;39
660;13
660;1
660;45
660;21
661;4
661;25
661;53
661;44
661;51
661;39
661;30
661;30
661;11
661;5
662;26
662;44
662;59
662;17
662;1
662;16
662;31
663;4
663;7
663;63
663;66
663;56
663;28
663;56
663;24
663;16
663;13
663;45
664;7
664;42
664;4
664;25
664;7
664;53
664;57
664;46
664;49
664;32
664;19
664;50
664;8
664;32
664;37
665;42
665;9
665;17
665;28
665;7
665;54
665;15
665;15
665;54
665;53
665;23
665;2
665;47
665;16
665;40
665;46
665;43
665;22
666;7
666;28
666;42
666;44
666;7
666;28
666;5
666;45
666;45
666;45
666;14
667;56
667;4
667;59
667;9
667;42
667;17
667;20
667;25
667;43
667;5
667;21
667;50
667;22
667;40
668;9
668;56
668;9
668;25
668;54
668;59
668;27
668;9
668;51
668;36
668;58
668;49
668;16
668;19
668;11
668;30
668;31
669;44
669;7
669;59
669;17
669;59
669;59
669;7
669;54
669;15
669;56
669;4
669;14
669;23
669;57
669;29
669;33
669;14
669;39
669;37
669;6
670;56
670;15
670;28
670;59
670;28
670;59
670;42
670;44
670;7
670;12
670;32
670;55
670;36
670;36
670;30
670;13
670;52
670;39
671;42
671;4
671;26
671;27
671;17
671;59
671;44
671;17
671;7
671;51
671;31
671;46
671;22
671;5
671;49
671;46
671;43
671;10
671;35
671;3
672;26
672;44
672;20
672;53
672;27
672;20
672;42
672;56
672;20
672;51
672;55
672;55
672;58
672;40
672;13
672;52
672;12
672;46
672;3
673;15
673;15
673;58
673;23
673;16
674;15
674;27
674;20
674;7
674;53
674;44
674;26
674;11
674;35
674;57
674;38
674;13
674;39
674;22
675;15
675;17
675;42
675;25
675;53
675;4
675;59
675;26
675;4
675;47
675;49
675;1
675;32
675;3
675;40
675;23
675;48
675;21
675;14
676;27
676;44
676;26
676;17
676;9
676;42
676;4
676;28
676;53
676;45
676;10
676;29
676;45
676;39
676;43
676;47
676;19
676;16
677;7
677;59
677;40
677;43
677;39
678;54
678;7
678;13
678;24
678;38
678;22
679;7
679;9
679;44
679;7
679;6
679;37
680;42
680;7
680;53
680;39
680;43
680;48
680;49
680;3
681;28
681;4
681;56
681;20
681;37
681;41
682;56
682;59
682;4
682;27
682;44
682;28
682;15
682;42
682;15
682;25
682;35
682;51
682;21
682;50
682;37
682;45
682;21
682;47
682;48
683;9
683;17
683;7
683;26
683;53
683;4
683;28
683;9
683;4
683;24
683;8
683;46
683;43
683;13
683;30
683;39
683;14
684;17
684;9
684;7
684;4
684;54
684;9
684;4
684;53
684;42
684;9
684;15
684;19
684;47
684;35
684;58
684;40
684;18
684;16
684;37
684;14
684;33
684;32
685;9
685;4
685;40
685;41
686;28
686;54
686;25
686;9
686;36
686;39
686;58
687;17
687;28
687;20
687;25
687;28
687;27
687;20
687;33
687;21
687;35
687;48
687;43
687;39
687;58
687;1
688;42
688;28
688;7
688;4
688;26
688;56
688;11
688;48
688;3
689;9
689;54
689;53
689;9
689;15
689;25
689;26
689;18
689;43
689;29
689;45
689;49
689;3
690;7
690;28
690;54
690;59
690;65
690;55
690;35
690;31
690;34
691;28
691;28
691;28
691;27
691;26
691;7
691;56
691;28
691;42
691;32
691;5
691;35
691;30
691;36
691;50
691;23
691;45
692;20
692;26
692;4
692;59
692;26
692;53
692;13
692;40
692;45
692;8
692;22
693;54
693;9
693;26
693;15
693;56
693;40
693;39
693;19
693;46
694;25
694;53
694;4
694;7
694;59
694;28
694;54
694;59
694;17
694;14
694;35
694;41
694;22
694;24
694;55
694;45
695;42
695;25
695;15
695;59
695;25
695;25
695;54
695;53
695;30
695;5
695;38
695;10
695;21
695;5
695;31
695;2
695;45
696;7
696;9
696;28
696;44
696;28
696;9
696;15
696;20
696;8
696;38
696;35
696;40
696;57
696;32
697;27
697;26
697;27
697;7
697;9
697;11
697;51
697;21
697;47
697;48
698;42
698;4
698;25
698;59
698;7
698;59
698;12
698;2
698;37
698;31
698;41
698;1
698;57
698;35
699;56
699;59
699;20
699;20
699;9
699;35
699;31
699;34
699;36
699;13
700;9
700;28
700;59
700;27
700;28
700;25
700;25
700;27
700;39
700;49
700;55
700;50
700;38
700;45
700;46
700;35
700;36
700;55
701;26
701;59
701;26
701;59
701;56
701;17
701;28
701;4
701;49
701;16
701;57
701;33
701;24
701;37
701;45
702;27
702;15
702;42
702;28
702;15
702;27
702;45
702;6
702;21
702;21
702;33
702;39
703;9
703;28
703;42
703;26
703;25
703;53
703;13
703;50
703;37
703;43
703;16
703;39
704;54
704;28
704;28
704;28
704;28
704;54
704;25
704;17
704;47
704;40
704;39
704;10
704;29
704;35
704;58
704;31
705;56
705;28
705;39
706;56
706;7
706;7
706;4
706;28
706;26
706;7
706;15
706;24
706;29
706;43
706;39
706;38
706;58
706;41
706;50
707;42
707;20
707;15
707;27
707;24
707;18
707;19
708;53
708;4
708;53
708;17
708;59
708;28
708;32
708;6
708;2
708;24
708;32
709;59
709;22
709;52
709;22
710;54
710;15
710;9
710;42
710;15
710;48
710;12
710;24
710;12
710;24
710;46
710;11
711;15
711;56
711;44
711;53
711;50
711;2
711;5
711;33
712;7
712;4
712;26
712;7
712;7
712;17
712;53
712;27
712;12
712;16
712;5
712;46
712;41
712;14
712;45
713;44
713;9
713;59
713;15
713;52
713;11
713;8
713;22
714;9
714;59
714;54
714;7
714;4
714;7
714;44
714;31
714;31
714;8
714;31
714;32
714;34
714;10
715;15
715;26
715;56
715;27
715;44
715;25
715;22
715;47
715;47
715;35
715;14
715;12
716;25
716;42
716;53
716;28
716;68
716;60
716;9
716;42
716;28
716;47
716;32
716;3
716;5
716;48
716;23
716;22
716;5
716;38
716;18
717;28
717;42
717;7
717;20
717;20
717;4
717;15
717;54
717;55
717;5
717;23
717;33
717;23
717;21
717;6
717;13
717;22
718;25
718;4
718;15
718;17
718;8
718;3
718;34
718;31
718;48
718;21
718;10
719;54
719;17
719;7
719;4
719;17
719;26
719;20
719;34
719;40
719;48
719;50
719;35
720;7
720;25
720;25
720;26
720;54
720;44
720;56
720;25
720;59
720;26
720;51
720;19
720;19
720;47
720;11
720;36
720;33
720;40
720;50
720;6
721;28
721;4
721;26
721;15
721;9
721;28
721;9
721;54
721;4
721;31
721;35
721;1
721;55
721;43
721;12
721;11
721;51
721;48
722;28
722;42
722;44
722;20
722;17
722;27
722;3
722;13
722;29
722;11
722;29
723;44
723;15
723;26
723;59
723;56
723;45
723;22
723;34
723;48
723;10
723;2
724;4
724;17
724;44
724;17
724;7
724;26
724;17
724;31
724;6
724;48
724;30
724;50
725;26
725;58
725;13
726;4
726;4
726;28
726;26
726;42
726;37
726;8
726;39
726;6
726;18
727;7
727;4
727;9
727;54
727;4
727;15
727;25
727;54
727;51
727;23
727;40
727;57
727;46
727;43
727;47
728;53
728;20
728;53
728;54
728;54
728;7
728;7
728;7
728;45
728;1
728;58
728;49
728;22
728;36
728;30
728;43
728;36
729;53
729;42
729;56
729;27
729;15
729;27
729;17
729;53
729;55
729;38
729;40
729;1
729;6
729;8
729;18
729;3
730;4
730;25
730;20
730;54
730;28
730;15
730;26
730;7
730;44
730;15
730;43
730;41
730;31
730;30
730;37
730;34
730;40
730;58
731;9
731;17
731;15
731;42
731;42
731;27
731;20
731;36
731;46
731;51
731;47
731;10
731;19
731;31
732;42
732;54
732;42
732;18
732;1
732;46
732;24
732;38
732;52
733;26
733;26
733;54
733;44
733;26
733;36
733;48
733;3
733;19
733;32
734;27
734;56
734;15
734;7
734;26
734;27
734;42
734;28
734;47
734;16
734;5
734;18
734;13
734;16
734;48
734;49
735;42
735;59
735;25
735;44
735;15
735;29
735;8
735;48
735;22
735;18
735;31
736;53
736;26
736;26
736;41
736;30
736;16
736;13
737;20
737;15
737;7
737;26
737;7
737;26
737;25
737;44
737;52
737;45
737;36
737;41
737;49
737;38
737;13
737;1
737;13
737;13
738;54
738;52
738;8
738;19
739;44
739;4
739;54
739;15
739;53
739;38
739;3
739;22
739;2
739;37
739;23
739;14
739;12
740;9
740;54
740;54
740;27
740;44
740;24
740;1
740;21
740;24
741;56
741;17
741;44
741;15
741;4
741;9
741;44
741;2
741;40
741;34
741;2
741;2
741;24
741;5
741;12
741;12
742;25
742;9
742;42
742;44
742;33
742;1
742;41
743;9
743;15
743;25
743;17
743;28
743;27
743;59
743;53
743;4
743;56
743;14
743;51
743;40
743;45
743;13
743;3
743;21
743;3
743;58
743;48
744;20
744;7
744;59
744;53
744;15
744;28
744;56
744;4
744;23
744;10
744;10
744;31
744;57
744;57
744;14
744;46
744;11
744;13
745;42
745;27
745;44
745;59
745;7
745;47
745;29
745;43
745;57
745;33
746;27
746;7
746;53
746;25
746;44
746;59
746;24
746;6
746;48
747;26
747;21
747;36
748;42
748;17
748;42
748;27
748;17
748;20
748;25
748;7
748;56
748;51
748;13
748;55
748;29
748;57
748;29
748;22
748;8
748;39
749;25
749;53
749;54
749;28
749;40
749;34
749;2
750;54
750;56
750;56
750;9
750;28
750;20
750;4
750;54
750;15
750;19
750;50
750;29
750;12
750;41
750;46
750;11
750;31
751;15
751;54
751;20
751;42
751;35
752;27
752;26
752;7
752;59
752;4
752;28
752;25
752;41
752;22
752;48
752;2
752;21
752;48
753;20
753;4
753;59
753;53
753;15
753;42
753;4
753;18
753;51
753;14
753;35
753;51
753;57
754;25
754;9
754;51
754;31
755;15
755;53
755;15
755;42
755;33
755;57
755;18
756;9
756;56
756;42
756;17
756;56
756;52
756;34
756;5
756;37
757;68
757;54
757;26
757;42
757;54
757;16
757;32
757;33
757;30
757;52
757;2
757;33
758;20
758;53
758;27
758;42
758;53
758;27
758;26
758;56
758;44
758;16
758;12
758;37
758;11
758;50
758;6
758;46
758;52
759;53
759;56
759;27
759;3
759;55
760;25
760;9
760;15
760;9
760;56
760;54
760;53
760;17
760;30
760;19
760;22
760;33
760;52
760;32
760;47
760;48
760;33
761;15
761;9
761;27
761;7
761;28
761;25
761;59
761;53
761;7
761;27
761;22
761;48
761;40
761;55
761;55
761;23
761;33
762;25
762;9
762;26
762;26
762;59
762;28
762;56
762;15
762;44
762;17
762;23
762;16
762;16
762;10
762;46
762;10
762;33
762;40
762;5
762;13
763;59
763;25
763;42
763;54
763;15
763;27
763;37
763;35
763;57
763;52
763;32
763;30
763;36
763;52
764;25
764;44
764;59
764;42
764;28
764;44
764;54
764;52
764;29
764;55
764;21
764;16
764;37
764;24
764;52
765;54
765;2
766;20
766;20
766;54
766;4
766;4
766;27
766;42
766;28
766;42
766;58
766;10
766;2
766;49
766;16
766;57
766;1
766;13
767;42
767;17
767;58
767;6
767;1
767;32
767;8
768;54
768;44
768;26
768;17
768;44
768;44
768;54
768;49
768;23
768;13
768;19
768;22
768;10
768;21
768;39
768;29
769;59
769;4
769;54
769;15
769;44
769;55
769;51
769;41
769;31
770;20
770;17
770;27
770;17
770;55
770;36
770;33
771;27
771;4
771;59
771;53
771;59
771;56
771;38
771;14
771;46
771;18
771;55
771;19
771;3
771;30
772;26
772;56
772;25
772;9
772;40
773;27
773;15
773;7
773;42
773;25
773;42
773;56
773;9
773;28
773;19
773;8
773;3
773;22
773;3
773;55
773;43
773;49
774;42
774;54
774;42
774;26
774;22
774;37
774;35
774;51
775;9
775;15
775;4
775;31
775;32
776;9
776;17
776;44
776;17
776;15
776;7
776;17
776;15
776;54
776;24
776;12
776;19
776;18
776;48
776;36
776;37
776;48
776;58
776;50
776;49
777;59
777;27
777;4
777;7
777;13
777;31
777;36
777;55
777;45
778;56
778;25
778;42
778;17
778;22
779;17
779;42
779;27
779;9
779;17
779;20
779;31
779;29
779;30
779;23
779;58
780;59
780;44
780;26
780;9
780;7
780;54
780;17
780;17
780;58
780;51
780;49
780;30
780;13
780;29
780;36
780;36
780;30
781;28
781;7
781;4
781;20
781;40
781;57
782;59
782;25
782;54
782;17
782;20
782;44
782;9
782;4
782;53
782;47
782;21
782;23
782;5
782;52
782;38
783;59
783;28
783;4
783;20
783;59
783;44
783;25
783;28
783;20
783;35
783;49
783;18
783;11
783;3
783;18
783;23
783;13
783;55
783;24
783;35
784;20
784;26
784;25
784;9
784;27
784;48
784;39
784;45
784;48
784;41
784;48
785;27
785;17
785;59
785;44
785;56
785;54
785;7
785;42
785;35
785;14
785;12
785;41
785;34
785;22
785;13
785;29
786;26
786;56
786;7
786;38
786;1
786;57
786;41
787;15
787;7
787;20
787;15
787;4
787;7
787;26
787;59
787;54
787;19
787;55
787;47
787;32
787;10
787;46
787;34
787;18
787;11
787;19
788;4
788;26
788;17
788;54
788;7
788;20
788;54
788;27
788;19
788;13
788;34
788;33
788;18
788;18
788;55
788;6
788;19
788;31
788;41
789;15
789;44
789;53
789;4
789;17
789;54
789;53
789;43
789;5
789;31
789;11
790;53
790;44
790;53
790;17
790;54
790;4
790;28
790;27
790;38
790;13
790;37
790;47
790;36
790;30
790;12
791;26
791;4
791;54
791;17
791;17
791;28
791;53
791;13
791;11
791;1
791;36
791;21
791;22
791;22
792;9
792;28
792;53
792;4
792;20
792;6
792;12
792;57
792;8
793;9
793;26
793;15
793;44
793;4
793;15
793;17
793;30
793;57
793;36
793;30
793;24
793;33
793;23
794;26
794;17
794;28
794;25
794;19
794;41
794;45
794;46
794;48
794;51
795;4
795;28
795;54
795;42
795;59
795;7
795;29
795;21
795;14
795;38
796;44
796;9
796;25
796;25
796;9
796;26
796;4
796;9
796;44
796;44
796;49
796;14
796;33
796;37
796;51
796;8
796;18
796;57
796;33
796;50
796;12
797;28
797;27
797;54
797;4
797;7
797;20
797;53
797;4
797;15
797;45
797;10
797;48
797;50
797;21
797;19
797;2
797;47
797;57
798;53
798;59
798;56
798;20
798;15
798;49
798;23
798;40
798;11
798;41
798;1
799;4
799;4
799;59
799;56
799;27
799;59
799;37
799;49
799;57
799;12
800;27
800;42
800;17
800;54
800;17
800;54
800;1
800;22
800;11
800;23
800;16
800;57
800;50
800;36
801;4
801;17
801;20
801;4
801;55
801;51
801;1
801;14
801;10
802;27
802;42
802;27
802;56
802;26
802;4
802;53
802;20
802;15
802;22
802;19
802;24
802;29
802;18
802;47
802;51
802;57
802;30
802;36
803;42
803;27
803;20
803;35
803;19
803;48
804;4
804;7
804;7
804;54
804;42
804;11
804;29
804;12
804;5
804;24
805;53
805;68
805;53
805;38
805;36
805;48
806;54
806;54
806;54
806;42
806;42
806;20
806;4
806;54
806;15
806;5
806;13
806;46
806;35
806;13
806;14
806;23
806;34
806;52
807;4
807;54
807;27
807;13
807;10
807;46
807;36
807;3
808;4
808;17
808;42
808;17
808;27
808;17
808;44
808;44
808;4
808;9
808;5
808;32
808;48
808;41
808;21
808;22
808;47
808;35
808;52
808;58
809;26
809;42
809;59
809;59
809;8
809;47
809;58
809;11
809;34
809;48
810;7
810;27
810;25
810;59
810;42
810;26
810;27
810;32
810;19
810;47
810;19
810;37
810;51
810;24
810;18
811;7
811;26
811;27
811;27
811;44
811;42
811;27
811;28
811;32
811;5
811;46
811;51
811;18
811;49
811;57
811;11
811;32
811;50
812;27
812;20
812;56
812;44
812;27
812;19
812;19
812;16
812;2
812;13
813;42
813;17
813;41
813;3
814;26
814;44
814;25
814;9
814;25
814;54
814;20
814;28
814;26
814;44
814;24
814;23
814;48
814;3
814;30
814;5
814;35
814;6
814;14
814;37
815;15
815;56
815;4
815;45
815;40
815;43
816;59
816;25
816;25
816;20
816;48
816;6
816;46
817;25
817;17
817;28
817;42
817;4
817;17
817;20
817;26
817;54
817;7
817;53
817;1
817;38
817;40
817;35
817;38
817;6
817;51
817;35
817;13
817;40
818;59
818;17
818;54
818;20
818;44
818;42
818;38
818;31
818;33
818;51
819;27
819;4
819;44
819;54
819;42
819;28
819;59
819;55
819;5
819;16
819;40
819;21
819;5
819;48
819;6
819;30
820;9
820;20
820;32
820;12
820;8
821;27
821;28
821;17
821;53
821;20
821;44
821;27
821;28
821;4
821;54
821;35
821;11
821;49
821;32
821;29
821;8
821;30
821;18
821;19
821;46
822;28
822;9
822;28
822;53
822;54
822;7
822;35
822;21
822;16
822;39
822;36
822;29
822;45
823;27
823;42
823;28
823;4
823;4
823;17
823;15
823;25
823;7
823;28
823;21
823;19
823;24
823;49
823;22
823;55
823;43
823;1
824;4
824;15
824;15
824;16
824;23
824;21
825;27
825;25
825;9
825;44
825;21
825;50
825;43
825;55
825;30
825;8
826;56
826;28
826;15
826;28
826;27
826;9
826;56
826;59
826;56
826;18
826;2
826;33
826;2
826;41
826;43
826;30
826;24
826;52
826;5
826;8
827;9
827;59
827;4
827;17
827;7
827;25
827;28
827;22
827;48
827;22
827;40
827;36
827;40
827;57
827;5
827;31
827;21
828;44
828;28
828;25
828;59
828;26
828;9
828;7
828;56
828;53
828;41
828;41
828;40
828;55
828;23
828;39
828;35
829;20
829;25
829;20
829;15
829;53
829;56
829;7
829;53
829;53
829;20
829;33
829;3
829;41
829;41
829;5
829;45
829;37
829;39
829;50
829;8
829;18
830;44
830;15
830;53
830;28
830;25
830;4
830;41
830;2
830;1
830;8
831;42
831;25
831;59
831;42
831;52
831;39
831;18
831;48
831;12
832;44
832;41
832;21
832;47
832;48
833;56
833;25
833;9
833;7
833;26
833;17
833;55
833;5
833;57
833;23
833;39
833;1
833;47
834;15
834;17
834;56
834;28
834;26
834;7
834;59
834;59
834;56
834;2
834;30
834;45
834;1
834;10
834;16
834;46
834;21
834;3
834;29
835;4
835;56
835;62
835;67
835;28
835;51
835;5
835;2
835;18
835;2
836;17
836;27
836;26
836;17
836;47
837;27
837;27
837;17
837;15
837;15
837;13
837;50
837;39
837;55
837;12
837;2
838;44
838;27
838;59
838;26
838;42
838;53
838;4
838;17
838;25
838;23
838;57
838;3
838;32
838;10
838;23
838;45
838;24
839;59
839;44
839;15
839;7
839;17
839;44
839;29
839;36
839;12
839;36
839;50
839;43
839;16
839;21
840;20
840;54
840;56
840;34
840;23
840;30
840;43
840;18
840;39
841;44
841;61
841;42
841;69
841;63
841;53
841;17
841;62
841;36
841;16
841;2
841;24
841;33
842;28
842;59
842;25
842;54
842;35
842;14
842;46
843;53
843;53
843;9
843;28
843;42
843;9
843;59
843;42
843;36
843;58
843;16
843;1
843;3
843;16
843;8
844;54
844;56
844;4
844;42
844;25
844;9
844;59
844;7
844;56
844;56
844;47
844;30
844;52
844;55
844;21
844;49
844;13
845;69
845;67
845;63
845;60
845;26
845;48
845;5
845;34
845;16
845;14
845;36
845;35
845;14
846;7
846;20
846;26
846;27
846;9
846;15
846;15
846;1
846;22
846;2
846;14
846;1
846;51
847;20
847;9
847;25
847;17
847;44
847;27
847;4
847;25
847;42
847;21
847;47
847;3
847;35
847;39
847;49
847;37
847;23
848;53
848;53
848;4
848;53
848;28
848;15
848;29
848;21
848;50
848;5
848;16
848;12
848;24
848;33
849;53
849;9
849;7
849;17
849;17
849;27
849;49
849;13
849;37
849;49
849;38
849;31
849;45
850;28
850;9
850;53
850;27
850;42
850;15
850;56
850;42
850;27
850;56
850;59
850;16
850;52
850;24
850;16
850;38
850;10
850;14
850;58
850;50
850;8
850;41
851;7
851;28
851;56
851;4
851;54
851;15
851;24
851;10
851;24
851;32
851;41
851;40
852;53
852;9
852;42
852;25
852;56
852;28
852;25
852;4
852;44
852;51
852;24
852;41
852;21
852;18
852;36
852;30
852;13
853;9
853;27
853;53
853;39
854;56
854;17
854;25
854;53
854;28
854;56
854;25
854;9
854;53
854;22
854;24
854;46
854;21
854;58
854;24
854;13
855;44
855;17
855;17
855;56
855;25
855;59
855;15
855;44
855;49
855;19
855;46
855;12
855;12
855;36
855;6
855;24
855;12
856;59
856;56
856;27
856;59
856;27
856;27
856;54
856;53
856;44
856;34
856;10
856;37
856;3
856;19
856;2
856;12
856;10
856;10
856;35
857;25
857;26
857;32
857;1
857;18
857;48
858;27
858;20
858;54
858;26
858;7
858;9
858;17
858;7
858;55
858;14
858;19
858;18
858;55
858;46
858;16
858;21
859;53
859;53
859;28
859;25
859;9
859;12
859;6
859;43
859;29
859;12
860;59
860;4
860;20
860;26
860;42
860;4
860;26
860;25
860;25
860;3
860;51
860;22
860;47
860;48
860;18
860;50
860;2
860;41
860;52
861;17
861;59
861;27
861;15
861;26
861;53
861;20
861;42
861;25
861;51
861;32
861;29
861;40
861;33
861;34
861;46
861;45
862;42
862;15
862;27
862;17
862;20
862;3
862;8
862;39
863;26
863;42
863;28
863;9
863;27
863;25
863;8
863;39
863;41
863;50
864;65
864;64
864;68
864;67
864;26
864;15
864;25
864;16
864;50
864;36
864;37
864;34
864;5
864;43
864;3
864;36
865;15
865;27
865;53
865;44
865;44
865;54
865;53
865;20
865;9
865;20
865;36
865;55
865;34
865;34
865;50
865;12
865;18
865;51
865;24
865;41
866;9
866;27
866;7
866;4
866;59
866;27
866;46
866;29
866;3
866;14
866;33
866;11
867;26
867;59
867;56
867;26
867;25
867;7
867;17
867;44
867;50
867;39
867;5
867;32
867;1
867;5
867;2
867;35
868;44
868;54
868;15
868;25
868;53
868;44
868;26
868;7
868;26
868;28
868;58
868;33
868;5
868;16
868;41
868;48
868;34
868;55
868;41
868;11
868;14
869;9
869;59
869;7
869;26
869;25
869;53
869;9
869;27
869;7
869;22
869;48
869;58
869;22
869;1
869;33
869;30
869;47
869;40
870;26
870;44
870;54
870;20
870;42
870;23
870;34
871;9
871;20
871;22
871;40
871;47
872;44
872;44
872;7
872;4
872;13
872;35
872;58
872;11
873;54
873;25
873;4
873;53
873;54
873;26
873;7
873;28
873;56
873;42
873;55
873;11
873;48
873;14
873;23
873;22
873;11
873;10
873;18
874;20
874;20
874;17
874;4
874;9
874;34
874;13
874;11
875;20
875;4
875;7
875;4
875;53
875;32
875;51
875;31
875;47
875;45
875;2
875;58
875;24
876;17
876;47
877;25
877;7
877;9
877;25
877;42
877;12
877;58
877;57
878;7
878;28
878;4
878;53
878;27
878;15
878;9
878;27
878;42
878;52
878;46
878;14
878;55
878;55
878;34
878;55
879;53
879;27
879;17
879;28
879;9
879;54
879;9
879;53
879;23
879;34
879;5
879;50
879;5
879;2
879;57
879;5
880;53
880;17
880;4
880;53
880;26
880;51
880;30
880;5
880;35
880;21
880;36
880;23
881;7
881;9
881;25
881;25
881;44
881;17
881;21
881;6
881;46
881;33
882;27
882;15
882;7
882;17
882;56
882;15
882;44
882;27
882;33
882;33
882;52
882;43
882;52
882;46
882;58
882;29
883;54
883;60
883;63
883;17
883;9
883;59
883;68
883;68
883;27
883;28
883;59
883;40
883;13
883;52
883;1
883;34
883;57
883;23
883;33
884;26
884;53
884;20
884;15
884;59
884;25
884;25
884;27
884;46
884;47
884;48
884;47
884;2
884;6
884;49
885;59
885;44
885;7
885;21
886;44
886;4
886;44
886;49
886;13
886;6
887;53
887;25
887;20
887;54
887;11
887;52
887;22
887;8
888;54
888;20
888;44
888;17
888;52
888;39
888;48
888;41
889;15
889;27
889;7
889;34
889;38
889;8
890;53
890;25
890;15
890;7
890;54
890;17
890;49
890;12
890;46
890;51
890;1
891;9
891;42
891;56
891;25
891;9
891;39
891;47
891;48
892;17
892;66
892;62
892;14
892;38
892;24
892;18
892;30
893;53
893;44
893;44
893;1
893;46
893;57
893;13
893;38
894;44
894;4
894;27
894;20
894;17
894;53
894;53
894;26
894;19
894;18
894;23
894;23
894;39
894;40
894;13
894;11
895;64
895;27
895;7
895;65
895;54
895;17
895;27
895;27
895;53
895;27
895;14
895;58
895;21
895;10
895;6
895;39
895;37
895;18
895;49
896;17
896;9
896;28
896;44
896;20
896;28
896;42
896;6
896;23
896;3
896;6
896;52
896;39
897;27
897;9
897;20
897;42
897;4
897;15
897;44
897;7
897;7
897;36
897;57
897;21
897;1
897;10
897;49
897;36
897;23
897;18
897;52
898;20
898;4
898;26
898;25
898;42
898;7
898;52
898;10
898;31
898;51
898;1
898;49
899;17
899;56
899;17
899;27
899;20
899;4
899;20
899;28
899;46
899;50
899;41
899;46
899;10
899;35
899;29
900;20
900;15
900;44
900;20
900;44
900;56
900;54
900;15
900;59
900;32
900;2
900;2
900;5
900;48
900;43
901;9
901;56
901;43
901;10
902;9
902;42
902;54
902;15
902;17
902;42
902;44
902;25
902;57
902;39
902;45
902;10
902;34
902;21
902;57
903;53
903;28
903;25
903;53
903;25
903;54
903;53
903;10
903;37
903;55
903;40
903;37
903;49
903;32
904;59
904;20
904;26
904;7
904;45
904;3
904;37
905;65
905;60
905;54
905;66
905;62
905;56
905;4
905;60
905;54
905;53
905;21
905;1
905;29
905;51
905;51
905;12
905;3
905;34
906;44
906;29
906;35
906;48
907;15
907;9
907;9
907;28
907;57
907;5
908;25
908;9
908;54
908;51
908;1
908;50
909;7
909;15
909;25
909;57
909;13
910;26
910;53
910;27
910;56
910;21
911;67
911;67
911;63
911;28
911;20
911;59
911;6
911;21
911;22
911;16
911;13
911;2
912;28
912;59
912;53
912;25
912;53
912;53
912;42
912;9
912;36
912;23
912;41
912;45
912;48
912;5
913;59
913;9
913;54
913;44
913;61
913;53
913;54
913;8
913;46
913;34
913;38
913;36
913;40
913;38
914;26
914;26
914;17
914;2
914;35
914;22
915;20
915;20
915;28
915;39
915;47
916;54
916;25
916;42
916;9
916;7
916;56
916;54
916;36
916;2
916;16
916;2
916;1
916;58
917;54
917;20
917;44
917;53
917;27
917;42
917;20
917;26
917;28
917;53
917;7
917;47
917;3
917;52
917;38
917;23
917;2
917;57
917;41
918;26
918;28
918;26
918;7
918;42
918;4
918;39
918;2
918;1
919;27
919;17
919;59
919;17
919;9
919;25
919;28
919;2
919;10
919;10
919;16
919;37
919;36
920;25
920;17
920;53
920;9
920;9
920;44
920;9
920;15
920;9
920;6
920;6
920;22
920;23
920;40
920;50
920;58
920;11
920;47
920;5
921;26
921;28
921;7
921;44
921;17
921;17
921;15
921;7
921;42
921;17
921;54
921;23
921;38
921;11
921;14
921;12
921;47
921;36
921;2
922;17
922;25
922;53
922;54
922;53
922;50
922;45
922;58
922;10
922;32
922;18
922;18
923;20
923;53
923;17
923;56
923;28
923;28
923;59
923;20
923;4
923;13
923;52
923;43
923;13
923;52
923;36
923;12
923;8
924;56
924;53
924;15
924;59
924;7
924;54
924;5
924;32
924;19
924;41
924;45
924;57
924;40
925;25
925;25
925;15
925;27
925;25
925;27
925;51
925;24
925;21
925;41
926;4
926;20
926;40
926;23
926;14
927;59
927;20
927;56
927;15
927;26
927;19
927;5
927;55
927;5
927;49
927;37
927;43
928;20
928;54
928;17
928;42
928;9
928;27
928;59
928;26
928;9
928;2
928;47
928;52
928;37
928;48
928;52
928;3
928;3
928;33
928;45
929;54
929;28
929;7
929;20
929;1
929;46
929;48
929;33
930;56
930;4
930;28
930;9
930;59
930;47
930;29
930;52
930;45
930;22
930;57
931;59
931;26
931;27
931;25
931;15
931;20
931;27
931;59
931;54
931;43
931;49
931;10
931;5
931;48
931;16
931;36
931;1
931;50
932;54
932;17
932;17
932;28
932;54
932;54
932;56
932;55
932;12
932;30
932;48
932;2
933;53
933;59
933;42
933;42
933;51
933;41
933;38
933;5
934;53
934;15
934;27
934;9
934;54
934;7
934;47
934;40
934;55
934;38
934;52
934;6
935;44
935;15
935;7
935;56
935;54
935;69
935;42
935;68
935;44
935;56
935;20
935;1
935;6
935;13
935;35
935;50
935;31
935;36
935;14
935;18
936;59
936;53
936;25
936;4
936;25
936;9
936;8
936;45
936;22
936;6
936;55
936;55
936;6
937;26
937;56
937;25
937;9
937;27
937;44
937;9
937;20
